	NE_num	file	genre	num_words	rubric
2361	7	2010_12_27_monopoly1_.txt	Лекции	10862	Социология
2362	2	73157.txt	Лекции	681	Физика
2363	1	36546.txt	Лекции	2199	Общее
2364	1	51378.txt	Лекции	1188	Общее
2365	2	44264.txt	Лекции	1936	Космос
2366	7	40976.txt	Лекции	1885	История
2367	3	63044.txt	Лекции	1275	Культура
2368	1	27135.txt	Лекции	234	Биология
2369	1	80317.txt	Лекции	1317	Биология
2370	7	company_mailru_blog_285434.txt	Блоги	1277	Культура
2371	3	nplus1.ru-blog-2015-11-04-sexoholics.txt	Блоги	538	Общее
2372	10	20259.txt	Лекции	9535	Общее
2374	1	45956.txt	Лекции	1362	Социология
2375	1	80038.txt	Лекции	628	Математика
2376	1	company_icover_blog_268006.txt	Блоги	1434	Технологии
2377	14	2010_07_29_natsiestroitelstvo_.txt	Лекции	16497	История
2378	1	35070.txt	Лекции	328	Общее
2379	6	2011_10_12_polishuk2011_.txt	Лекции	14064	Биология
2380	1	34513.txt	Лекции	938	Биология
2381	2	80987.txt	Лекции	1501	Социология
2382	4	5707.txt	Лекции	734	Физика
2383	4	5707.txt	Лекции	3143	История
2384	1	11258.txt	Лекции	1265	История
2385	1	8623.txt	Лекции	1900	Социология
2386	1	8623.txt	Лекции	28	Культура
2387	1	21643.txt	Лекции	246	Физиология человека
2388	7	2005_01_04_levada_.txt	Лекции	10029	Социология
2389	2	45959.txt	Лекции	1152	История
2390	1	company_audiomania_blog_259426.txt	Блоги	325	Технологии
2391	8	19894.txt	Лекции	5400	История
2392	2	78620.txt	Лекции	3441	Экономика
2393	4	57126.txt	Лекции	1164	История
2394	4	nplus1.ru-blog-2015-07-15-greenbank.txt	Блоги	1165	Общее
2395	2	69511.txt	Лекции	1451	Социология
2396	2	2011_07_13_bazykin_.txt	Лекции	13164	Биология
2397	3	2015_10_11_consciousness_.txt	Лекции	8799	Социология
2398	2	2011_03_01_russianlaw_.txt	Лекции	12053	Социология
2399	5	41682.txt	Лекции	1295	Психология
2400	4	2013_09_05_khazin_.txt	Лекции	9763	История
2401	1	36713.txt	Лекции	325	Общее
2402	1	69063.txt	Лекции	1578	История
2403	6	56050.txt	Лекции	1550	Психология
2404	1	20389.txt	Лекции	194	Культура
2405	1	36547.txt	Лекции	1452	Общее
2406	4	2007_05_10_zony_.txt	Лекции	12634	Культура
2407	1	81627.txt	Лекции	1385	Психология
2408	4	2016_06_13_panchin_lecture_.txt	Лекции	11965	Биология
2409	5	18684.txt	Лекции	3611	Язык
2410	3	company_gtv_blog_243003.txt	Блоги	5088	Общее
2411	1	71665.txt	Лекции	677	Культура
2412	5	company_pult_blog_291541.txt	Блоги	1262	Computer Science
2413	5	45647.txt	Лекции	1419	Философия
2414	2	56374.txt	Лекции	2873	Биология
2415	1	14235.txt	Лекции	1298	Общее
2416	2	33820.txt	Лекции	991	Язык
2417	1	33819.txt	Лекции	1483	Философия
2418	1	27840.txt	Лекции	2102	Язык
2419	6	70638.txt	Лекции	1541	Физиология человека
2420	6	69060.txt	Лекции	1293	Биология
2421	2	51203.txt	Лекции	1756	Социология
2422	4	22375.txt	Лекции	1468	История
2423	3	75460.txt	Лекции	2116	Психология
2424	1	47457.txt	Лекции	1465	Психология
2425	1	nplus1.ru-blog-2015-06-30-seriousscience.txt	Блоги	954	Общее
2426	5	50701.txt	Лекции	1735	Социология
2427	1	74455.txt	Лекции	1264	Философия
2429	2	9872.txt	Лекции	421	Биология
2430	1	2011_02_02_severinov_.txt	Лекции	169	Биология
2431	1	2007_11_09_derevna_.txt	Лекции	8398	Общее
2432	3	63081.txt	Лекции	1941	Математика
2433	2	38133.txt	Лекции	2806	Культура
2434	4	20203.txt	Лекции	1720	Психология
2435	3	52738.txt	Лекции	1403	Математика
2436	1	2011_06_09_belyaev_.txt	Лекции	189	Общее
2437	1	nplus1.ru-blog-2015-12-07-fuck.txt	Блоги	577	Язык
2438	2	73120.txt	Лекции	1533	Биология
2439	1	70789.txt	Лекции	2731	История
2440	8	18526.txt	Лекции	2905	Физиология человека
2441	1	27077.txt	Лекции	1380	Язык
2442	3	27768.txt	Лекции	2614	Культура
2443	1	nplus1.ru-blog-2017-04-11-Toba-people.txt	Блоги	806	Общее
2444	2	33313.txt	Лекции	397	Биология
2445	6	2008_04_10_paleontolog_.txt	Лекции	10036	Биология
2446	4	company_ua-hosting_blog_246466.txt	Блоги	973	Футурология
2447	1	nplus1.ru-blog-2015-04-30-iron-man-punches-hulk-not-that-hard.txt	Блоги	287	Общее
2449	1	80210.txt	Лекции	93	Язык
2450	3	company_airbnb_blog_242246.txt	Блоги	1363	Футурология
2451	1	26597.txt	Лекции	940	Биология
2452	7	company_pult_blog_289133.txt	Блоги	1228	Технологии
2453	18	2007_03_29_guriev_.txt	Лекции	14894	Экономика
2454	2	13267.txt	Лекции	1207	Физиология человека
2455	1	nplus1.ru-blog-2017-07-01-Limb-35.txt	Блоги	31	Культура
2456	1	nplus1.ru-blog-2017-04-13-northern-lights-360.txt	Блоги	43	Общее
2457	12	8877.txt	Лекции	1696	Физиология человека
2458	12	8877.txt	Лекции	4636	История
2459	1	66867.txt	Лекции	1222	Философия
2460	5	29042.txt	Лекции	6276	Физиология человека
2461	4	78371.txt	Лекции	1895	Психология
2462	2	56312.txt	Лекции	3240	Культура
2463	5	company_piter_blog_277474.txt	Блоги	1779	Физиология человека
2464	2	company_gttf_blog_242232.txt	Блоги	2041	Общее
2466	2	59642.txt	Лекции	1464	Химия
2467	1	67551.txt	Лекции	183	Язык
2468	1	29815.txt	Лекции	1366	Культура
2469	3	48628.txt	Лекции	765	Философия
2470	2	2005_12_14_fadeev_.txt	Лекции	16405	Социология
2471	14	2014_03_16_lecture_reznikova_.txt	Лекции	13863	Биология
2472	2	60743.txt	Лекции	1061	История
2473	4	78269.txt	Лекции	1397	Философия
2474	1	nplus1.ru-blog-2017-06-22-pluto-ten-years.txt	Блоги	65	Общее
2475	5	63771.txt	Лекции	1422	Язык
2476	4	46943.txt	Лекции	1541	Социология
2477	16	2008_07_31_rus_elita_.txt	Лекции	13255	Социология
2478	5	81495.txt	Лекции	1948	Экономика
2479	3	77487.txt	Лекции	2468	Экономика
2480	1	23407.txt	Лекции	2383	Биология
2481	2	12092.txt	Лекции	1954	Философия
2482	6	52269.txt	Лекции	2090	Биология
2483	7	2013_02_28_drtrv_.txt	Лекции	12431	Computer Science
2484	10	2010_08_26_history_.txt	Лекции	7798	Политология
2485	1	73462.txt	Лекции	1298	Физика
2486	1	30608.txt	Лекции	4167	История
2487	1	31687.txt	Лекции	2200	Химия
2488	3	69064.txt	Лекции	2293	Химия
2489	1	61686.txt	Лекции	910	Биология
2490	8	54571.txt	Лекции	2605	Физика
2491	2	2013_02_10_shklyaruk_.txt	Лекции	19221	Политология
2492	1	nplus1.ru-blog-2015-05-07-exoplanetatmosphere.txt	Блоги	962	Космос
2493	1	31664.txt	Лекции	1921	Космос
2494	5	2008_11_05_trenin_.txt	Лекции	11303	Политология
2495	1	48118.txt	Лекции	1369	Общее
2496	1	60783.txt	Лекции	2343	Общее
2497	1	8047.txt	Лекции	614	Общее
2502	1	478.txt	Лекции	1729	Биология
2503	1	478.txt	Лекции	1484	Социология
2504	1	478.txt	Лекции	1251	История
2505	1	478.txt	Лекции	1290	Культура
2506	1	478.txt	Лекции	302	Физика
2507	1	478.txt	Лекции	585	Космос
2508	1	478.txt	Лекции	374	Общее
2509	1	478.txt	Лекции	746	Биология
2510	2	company_lakhtacenter_blog_287304.txt	Блоги	1101	Культура
2513	1	7260.txt	Лекции	27	Биология
2514	1	20247.txt	Лекции	4853	История
2515	3	17327.txt	Лекции	3190	Экономика
2516	1	24078.txt	Лекции	973	Физика
2517	1	nplus1.ru-blog-2016-11-03-panchin-sum-of-biotechnology.txt	Блоги	851	Общее
2518	1	2008_03_06_amereconom_.txt	Лекции	12283	Экономика
2519	6	79566.txt	Лекции	1626	Философия
2520	2	51486.txt	Лекции	1032	История
2521	1	66837.txt	Лекции	1853	Физиология человека
2522	1	7794.txt	Лекции	953	Химия
2523	1	7794.txt	Лекции	1080	Культура
2524	1	12682.txt	Лекции	798	Космос
2525	1	27773.txt	Лекции	2507	Физиология человека
2526	5	16836.txt	Лекции	7193	История
2527	2	56053.txt	Лекции	1774	Психология
2528	2	nplus1.ru-blog-2016-12-21-Icemen.txt	Блоги	600	Биология
2530	4	73130.txt	Лекции	767	Биология
2531	8	2009_01_13_pribalt_.txt	Лекции	6331	История
2532	2	company_dronk_blog_278466.txt	Блоги	593	Биология
2533	2	company_atlasbiomed_blog_293645.txt	Блоги	289	Биология
2534	12	11254.txt	Лекции	7278	Общее
2535	1	nplus1.ru-blog-2016-11-06-Energy-corporation.txt	Блоги	1862	Космос
2536	2	48623.txt	Лекции	1900	Социология
2537	5	company_icover_blog_266632.txt	Блоги	753	Науки о земле
2538	1	60977.txt	Лекции	1026	История
2539	5	76193.txt	Лекции	3231	Экономика
2540	10	53779.txt	Лекции	3011	Культура
2541	1	67379.txt	Лекции	498	Биология
2542	4	2010_11_01_fashion_.txt	Лекции	12871	Социология
2543	5	68820.txt	Лекции	428	История
2544	3	nplus1.ru-blog-2015-12-31-Schizophrenia.txt	Блоги	713	Общее
2545	2	2014_03_27_anons_6years_trv_.txt	Лекции	178	Язык
2546	1	68824.txt	Лекции	5389	История
2547	5	50656.txt	Лекции	1701	История
2548	3	30022.txt	Лекции	1761	Язык
2549	8	2016_03_27_sokolov_lecture_.txt	Лекции	17282	Социология
2550	1	68679.txt	Лекции	190	Язык
2551	1	54750.txt	Лекции	1644	Язык
2552	18	2007_12_27_respublica_.txt	Лекции	14810	Политология
2553	3	2005_03_15_neklessa_.txt	Лекции	11871	Общее
2555	6	9394.txt	Лекции	2805	История
2556	1	6585.txt	Лекции	1244	Язык
2557	2	61168.txt	Лекции	1648	История
2558	1	71437.txt	Лекции	1412	История
2559	2	28590.txt	Лекции	344	Биология
2560	5	nplus1.ru-blog-2015-10-01-princip.txt	Блоги	604	Физика
2561	1	nplus1.ru-blog-2015-09-29-gunpowder.txt	Блоги	399	Общее
2562	5	2004_09_21_glaz_.txt	Лекции	9840	Социология
2563	1	28290.txt	Лекции	257	Общее
2564	3	company_icover_blog_273168.txt	Блоги	1097	Технологии
2565	3	2010_03_31_armorment_.txt	Лекции	8100	Общее
2566	2	7717.txt	Лекции	2544	Социология
2567	1	21177.txt	Лекции	191	Философия
2568	3	23094.txt	Лекции	2562	Социология
2569	11	54352.txt	Лекции	667	Физиология человека
2571	2	4432.txt	Лекции	2144	История
2572	2	4432.txt	Лекции	1316	Общее
2573	2	company_pult_blog_283444.txt	Блоги	1234	Физиология человека
2574	1	74646.txt	Лекции	1234	Экономика
2575	2	64434.txt	Блоги	1264	Биология
2576	2	64434.txt	Лекции	1187	История
2577	1	27833.txt	Лекции	369	История
2578	1	2011_09_15_douzhin_anons_.txt	Лекции	263	Математика
2579	6	43336.txt	Лекции	3496	Биология
2580	2	company_audiomania_blog_277874.txt	Блоги	1026	Физиология человека
2581	1	49847.txt	Лекции	2754	История
2582	5	75753.txt	Лекции	1702	Социология
2583	4	nplus1.ru-blog-2017-07-03-Neurosci-22.txt	Блоги	522	Биология
2584	1	69502.txt	Лекции	125	Язык
2585	2	69578.txt	Лекции	2114	История
2586	2	company_asus_blog_246740.txt	Блоги	1609	Computer Science
2587	4	39262.txt	Лекции	1752	История
2588	7	24947.txt	Лекции	4493	История
2589	1	69540.txt	Лекции	1672	Экономика
2590	5	2004_05_11_kordon_.txt	Лекции	10463	Социология
2591	3	38345.txt	Лекции	2755	Биология
2592	2	nplus1.ru-blog-2017-06-15-saturn-outer-planet.txt	Блоги	69	Общее
2593	1	3627.txt	Лекции	34	Экономика
2595	1	6001.txt	Лекции	1290	Культура
2596	3	27941.txt	Лекции	4352	История
2597	2	43769.txt	Лекции	2575	Культура
2598	1	24972.txt	Лекции	1574	История
2599	1	50797.txt	Лекции	1170	Физиология человека
2600	5	2006_11_10_bogomolov_.txt	Лекции	10680	Общее
2601	1	2004_10_18_dond_.txt	Лекции	9206	Культура
2602	3	33403.txt	Лекции	2737	Культура
2603	1	nplus1.ru-blog-2017-05-31-astroprognosis-2017-06june.txt	Блоги	48	Общее
2604	1	65242.txt	Лекции	1499	Язык
2605	4	77611.txt	Лекции	2095	История
2606	10	2009_05_07_bobrovnikov_.txt	Лекции	19435	Общее
2607	2	51488.txt	Лекции	1250	Физиология человека
2608	3	nplus1.ru-blog-2016-11-11-introduction-in-behaivor.txt	Блоги	841	Общее
2609	1	61476.txt	Лекции	2418	Экономика
2610	1	32457.txt	Лекции	997	Биология
2611	1	211.txt	Лекции	1020	Математика
2612	1	211.txt	Лекции	352	Экономика
2613	1	211.txt	Лекции	254	Социология
2614	3	company_genotek_blog_284448.txt	Блоги	1651	Физиология человека
2615	2	74702.txt	Лекции	987	Физиология человека
2616	2	company_audiomania_blog_269254.txt	Блоги	425	Computer Science
2617	1	2014_02_09_shklyaruk_.txt	Лекции	8422	Социология
2618	5	73038.txt	Лекции	1684	Культура
2619	7	2013_02_14_danilov_.txt	Лекции	10003	Физика
2620	2	65813.txt	Лекции	1610	История
2621	1	70101.txt	Лекции	432	Психология
2622	2	81475.txt	Лекции	1919	Психология
2623	4	42999.txt	Лекции	1262	История
2624	3	company_pult_blog_289441.txt	Блоги	1908	Технологии
2625	1	company_hottaby4_blog_260388.txt	Блоги	908	Технологии
2626	3	2015_05_12_rubakov_.txt	Лекции	10525	Космос
2627	2	47451.txt	Лекции	2227	Биология
2628	1	36803.txt	Лекции	2192	Космос
2629	2	67395.txt	Лекции	1405	История
2630	1	2234.txt	Лекции	393	Социология
2631	2	nplus1.ru-blog-2016-06-15-Guedelon-castle.txt	Блоги	458	Общее
2632	9	2012_12_14_uspensky_.txt	Лекции	12699	История
2633	6	2010_11_17_avtoritarism_.txt	Лекции	9139	Политология
2634	2	81957.txt	Лекции	1192	Социология
2635	15	24355.txt	Лекции	5588	Физика
2636	8	68574.txt	Лекции	2986	Язык
2637	2	44543.txt	Лекции	1177	Физиология человека
2638	3	2009_11_12_gumeducation_.txt	Лекции	6806	Социология
2639	1	company_mailru_blog_284234.txt	Блоги	1179	Футурология
2640	1	company_icover_blog_263734.txt	Блоги	668	Технологии
2641	2	66508.txt	Лекции	496	Биология
2642	1	26519.txt	Лекции	1405	История
2643	3	82550.txt	Лекции	1757	Язык
2644	1	company_ua-hosting_blog_277626.txt	Блоги	969	Общее
2646	1	50886.txt	Лекции	1139	Биология
2647	4	2006_04_27_kljamkin_.txt	Лекции	9626	Социология
2648	1	27293.txt	Лекции	243	Физика
2649	1	25886.txt	Лекции	152	Физика
2650	2	company_misis_blog_290199.txt	Блоги	1134	Физиология человека
2651	2	company_allcorrect_blog_267174.txt	Блоги	1334	Технологии
2652	6	2014_12_23_dubinin_.txt	Лекции	9147	Экономика
2653	1	nplus1.ru-blog-2017-07-03-astroprognosis-2017-07july.txt	Блоги	42	Космос
2654	2	39530.txt	Лекции	1195	Физика
2656	2	42993.txt	Лекции	1182	История
2657	1	26234.txt	Лекции	256	Философия
2658	1	31666.txt	Лекции	367	Социология
2659	1	47545.txt	Лекции	1038	Физиология человека
2660	4	company_misis_blog_287190.txt	Блоги	535	Физика
2661	1	46315.txt	Лекции	1310	Биология
2662	6	2007_10_12_norberg1_.txt	Лекции	7187	Политология
2663	4	2009_10_08_zubov_.txt	Лекции	8868	История
2664	4	nplus1.ru-blog-2016-02-09-neuro.txt	Блоги	1002	Биология
2665	1	company_ibm_blog_287754.txt	Блоги	446	Технологии
2666	1	13421.txt	Лекции	1438	Язык
2667	11	41666.txt	Лекции	3365	Математика
2668	1	50343.txt	Лекции	1557	История
2669	1	67530.txt	Лекции	1564	Общее
2670	3	47555.txt	Лекции	1689	Физиология человека
2671	1	5295.txt	Лекции	1171	Математика
2672	1	5295.txt	Лекции	236	Общее
2673	1	28587.txt	Лекции	426	Биология
2674	3	19901.txt	Лекции	2532	Экономика
2675	11	2011_01_20_complinguistics_.txt	Лекции	26565	Язык
2676	2	company_ibm_blog_259948.txt	Блоги	428	Computer Science
2677	1	2014_02_17_avetisov_.txt	Лекции	8779	Биология
2678	4	51331.txt	Лекции	1539	История
2679	1	company_madrobots_blog_283518.txt	Блоги	853	Культура
2681	3	48108.txt	Лекции	2884	Биология
2682	3	61837.txt	Лекции	2323	Общее
2683	3	24068.txt	Лекции	3035	История
2684	9	54927.txt	Лекции	3297	Физика
2685	1	28503.txt	Лекции	2123	Социология
2686	4	2008_04_03_regiony_.txt	Лекции	10661	Социология
2687	3	26517.txt	Лекции	2637	Экономика
2688	1	nplus1.ru-blog-2016-07-05-Medieval-armour.txt	Блоги	396	Общее
2689	2	company_tion_blog_278650.txt	Блоги	2695	Физиология человека
2690	1	10578.txt	Лекции	1434	История
2691	1	nplus1.ru-blog-2017-01-30-ed-boyden-how-to-think.txt	Блоги	854	Язык
2692	10	2013_07_21_bogomolov_.txt	Лекции	6836	Культура
2693	1	nplus1.ru-blog-2017-04-10-devaluation-osman-empire.txt	Блоги	465	История
2694	1	5609.txt	Лекции	1462	Космос
2695	1	5609.txt	Лекции	2198	Биология
2696	3	5134.txt	Лекции	3250	Общее
2697	1	40273.txt	Лекции	1317	Биология
2698	1	65818.txt	Лекции	1087	История
2699	11	company_madrobots_blog_293581.txt	Блоги	3286	Физиология человека
2700	1	48489.txt	Лекции	1394	Социология
2701	1	55766.txt	Лекции	1625	Психология
2702	2	2011_08_27_kondrashov_anons_.txt	Лекции	195	Биология
2703	5	company_pult_blog_285060.txt	Блоги	1099	Технологии
2704	1	24082.txt	Лекции	1042	История
2705	4	79804.txt	Блоги	430	Физика
2706	4	79804.txt	Лекции	1422	История
2707	4	2011_06_27_binyon_.txt	Лекции	9375	Социология
2708	1	29120.txt	Лекции	1219	Социология
2709	2	24264.txt	Лекции	2439	Биология
2710	1	9231.txt	Блоги	1107	Технологии
2711	1	9231.txt	Лекции	1621	Культура
2713	4	67836.txt	Лекции	1690	Биология
2714	2	2253.txt	Лекции	1659	Биология
2715	2	2253.txt	Лекции	1540	Физика
2716	2	2014_11_03_anons_yarov_.txt	Лекции	220	История
2717	2	company_pult_blog_285660.txt	Блоги	1079	Технологии
2718	2	80506.txt	Лекции	1460	Культура
2719	1	79453.txt	Лекции	1549	Физиология человека
2720	1	27831.txt	Лекции	225	Биология
2721	8	2013_06_18_filippov_.txt	Лекции	10851	Политология
2722	2	47812.txt	Лекции	1728	Социология
2723	6	6920.txt	Блоги	735	Физиология человека
2724	6	6920.txt	Лекции	855	Экономика
2725	3	2014_12_08_Dronskowski_.txt	Лекции	360	Химия
2726	2	2015_04_06_lopota_.txt	Лекции	8388	Космос
2727	3	71183.txt	Лекции	1354	История
2728	2	45816.txt	Лекции	501	Психология
2729	1	78155.txt	Лекции	2669	Психология
2730	1	62347.txt	Лекции	1236	Физика
2731	3	38335.txt	Лекции	5603	История
2732	2	nplus1.ru-blog-2015-11-17-soviet.txt	Блоги	2103	Общее
2733	1	nplus1.ru-blog-2017-05-24-schiaparelli-fail.txt	Блоги	715	Космос
2734	10	2005_04_14_miller_.txt	Лекции	10181	История
2735	2	48947.txt	Лекции	1602	История
2736	5	49427.txt	Лекции	2947	История
2737	2	69866.txt	Лекции	5025	История
2738	2	company_vertdider_blog_295841.txt	Блоги	452	Биология
2739	1	10520.txt	Лекции	2737	История
2740	3	73920.txt	Лекции	1076	Культура
2741	5	2006_07_18_oslon_.txt	Лекции	10512	Социология
2742	1	35053.txt	Лекции	232	Общее
2744	1	2380.txt	Лекции	675	Космос
2745	1	25956.txt	Лекции	2650	Социология
2746	1	73743.txt	Лекции	1020	Биология
2747	3	74468.txt	Лекции	1177	История
2748	1	80201.txt	Лекции	888	Физиология человека
2749	1	81410.txt	Лекции	1321	Социология
2750	5	2004_05_01_selianov_.txt	Лекции	9014	Культура
2751	10	50411.txt	Лекции	4326	Физика
2752	2	48811.txt	Лекции	5238	Физика
2753	1	33797.txt	Лекции	329	История
2754	1	20674.txt	Лекции	1720	Культура
2755	4	49465.txt	Лекции	8329	История
2756	3	2006_03_09_lma_.txt	Лекции	11898	Социология
2757	2	83220.txt	Лекции	1032	Физиология человека
2758	1	37541.txt	Лекции	1118	Физиология человека
2759	1	25091.txt	Лекции	1763	История
2760	4	79111.txt	Лекции	2554	Культура
2761	8	company_pult_blog_288652.txt	Блоги	1329	Физиология человека
2762	4	30013.txt	Лекции	387	История
2763	2	company_misis_blog_263272.txt	Блоги	1102	Химия
2764	9	51181.txt	Лекции	6165	Общее
2765	1	nplus1.ru-blog-2016-10-20-3-parents.txt	Блоги	701	Биология
2766	2	41340.txt	Лекции	2628	Культура
2767	2	15345.txt	Лекции	318	Социология
2768	4	27847.txt	Лекции	3416	Философия
2769	1	68372.txt	Лекции	1176	Философия
2770	9	71886.txt	Блоги	2469	Физика
2771	9	71886.txt	Лекции	1838	Общее
2772	1	75488.txt	Лекции	2116	Биология
2773	1	70189.txt	Лекции	896	История
2774	1	23902.txt	Лекции	152	Биология
2775	3	18073.txt	Лекции	3082	История
2776	2	71466.txt	Лекции	1306	Философия
2777	1	43263.txt	Лекции	787	Язык
2778	1	65837.txt	Лекции	1205	Социология
2779	5	36802.txt	Лекции	2825	Философия
2780	1	35947.txt	Лекции	1315	Физика
2781	2	company_audiomania_blog_283966.txt	Блоги	1232	Computer Science
2782	1	55002.txt	Лекции	1436	История
2783	1	49203.txt	Лекции	1294	История
2784	1	68269.txt	Лекции	1466	Биология
2785	3	55610.txt	Лекции	2299	Физиология человека
2786	6	81792.txt	Лекции	1733	Социология
2787	3	20571.txt	Лекции	4965	Физика
2788	9	2011_03_05_sokolov_.txt	Лекции	15074	Социология
2789	1	company_ibm_blog_279414.txt	Блоги	538	Computer Science
2790	4	2014_06_20_auzan_.txt	Лекции	8724	Экономика
2791	8	42153.txt	Лекции	4142	История
2792	1	68628.txt	Лекции	230	Физиология человека
2793	1	70614.txt	Лекции	292	Философия
2795	1	71724.txt	Лекции	2411	Физиология человека
2796	3	75459.txt	Лекции	2326	Физиология человека
2797	2	77223.txt	Лекции	2612	История
2798	2	company_ibm_blog_281252.txt	Блоги	491	Общее
2799	5	79854.txt	Лекции	3972	История
2800	1	53376.txt	Лекции	4064	Социология
2802	2	48874.txt	Лекции	792	Общее
2803	19	2014_07_06_lecture_shen_.txt	Лекции	8854	Математика
2804	2	55758.txt	Лекции	1498	Социология
2805	1	company_piter_blog_280624.txt	Блоги	1949	Физиология человека
2806	1	34109.txt	Лекции	1078	История
2807	12	26664.txt	Лекции	5291	История
2808	2	41451.txt	Лекции	2766	Социология
2809	19	50785.txt	Лекции	5488	Социология
2810	5	2010_01_22_highschool_.txt	Лекции	13012	Социология
2811	2	37747.txt	Лекции	349	История
2812	1	43845.txt	Лекции	1539	Культура
2813	4	2007_11_02_serdce_.txt	Лекции	4460	Физиология человека
2814	4	32762.txt	Лекции	779	Биология
2815	1	company_asus_blog_242432.txt	Блоги	1118	Технологии
2816	4	69740.txt	Лекции	1914	Биология
2817	3	59455.txt	Лекции	1491	Космос
2818	1	company_vertdider_blog_283786.txt	Блоги	111	Физиология человека
2819	3	2005_09_21_psizm_.txt	Лекции	9786	Социология
2820	9	23267.txt	Лекции	3063	Социология
2821	1	nplus1.ru-blog-2016-12-28-verarubin.txt	Блоги	1104	История
2822	2	82952.txt	Лекции	1677	Математика
2823	1	nplus1.ru-blog-2017-05-04-the-force.txt	Блоги	586	Технологии
2824	1	7080.txt	Лекции	2384	Общее
2825	2	2009_02_12_butov_.txt	Лекции	7786	Биология
2826	1	38349.txt	Лекции	2204	Биология
2827	10	2009_10_16_auzan_.txt	Лекции	10981	Социология
2828	1	61787.txt	Лекции	952	Космос
2829	1	22393.txt	Лекции	4849	Физика
2830	3	nplus1.ru-blog-2015-04-27-linguistics-be-like.txt	Блоги	410	Общее
2831	4	2010_06_10_bacterium_.txt	Лекции	11296	Биология
2832	1	47175.txt	Лекции	1696	Физика
2833	3	63770.txt	Лекции	1083	Культура
2834	6	76291.txt	Лекции	900	История
2835	1	22763.txt	Лекции	183	Психология
2836	3	48078.txt	Лекции	2122	Социология
2837	1	6601.txt	Лекции	275	История
2838	1	6601.txt	Лекции	1401	История
2839	4	75091.txt	Лекции	1365	Физика
2840	1	56281.txt	Лекции	642	Биология
2841	3	company_pult_blog_294839.txt	Блоги	1629	Computer Science
2842	1	80747.txt	Лекции	2252	Культура
2843	3	26459.txt	Лекции	2130	История
2844	1	company_dronk_blog_276140.txt	Блоги	588	Физика
2845	3	2005_12_01_mostovoi_.txt	Лекции	11255	Социология
2846	3	nplus1.ru-blog-2015-11-12-imperial.txt	Блоги	1966	Общее
2847	6	2011_08_18_oganov2011txt_.txt	Лекции	10977	Химия
2848	3	59685.txt	Лекции	708	Философия
2849	8	2006_06_08_chudakova_.txt	Лекции	11169	История
2850	5	48008.txt	Лекции	2701	Язык
2851	1	45660.txt	Лекции	758	Биология
2852	3	64435.txt	Лекции	1867	Социология
2853	1	66868.txt	Лекции	1153	Культура
2855	9	42088.txt	Лекции	1412	Философия
2856	2	nplus1.ru-blog-2017-07-21-radiationforbeginners.txt	Блоги	982	Общее
2857	1	65848.txt	Лекции	1496	История
2858	15	company_piter_blog_294465.txt	Блоги	4208	Физиология человека
2859	5	396.txt	Блоги	241	Технологии
2860	5	396.txt	Блоги	812	Физика
2861	5	396.txt	Блоги	1423	Космос
2868	5	396.txt	Лекции	1213	Космос
2869	5	396.txt	Лекции	1581	Биология
2870	5	396.txt	Лекции	227	Общее
2871	5	396.txt	Лекции	31	Социология
2872	5	396.txt	Лекции	1182	Физика
2873	5	396.txt	Лекции	1483	Физиология человека
2874	5	396.txt	Лекции	2467	История
2875	5	396.txt	Лекции	2631	История
2876	1	20749.txt	Лекции	1744	Химия
2877	1	74323.txt	Лекции	1447	Математика
2878	3	2015_10_17_rodin_lecture_.txt	Лекции	9314	Культура
2879	1	company_piter_blog_292443.txt	Блоги	1498	Физиология человека
2880	2	43795.txt	Лекции	1213	Математика
2881	5	nplus1.ru-blog-2015-03-27-trail.txt	Блоги	1242	Космос
2882	1	37675.txt	Лекции	1730	История
2883	1	51865.txt	Лекции	875	Общее
2884	1	80081.txt	Лекции	1860	Общее
2885	7	19037.txt	Лекции	2241	Биология
2886	1	42798.txt	Лекции	1538	Социология
2887	4	23362.txt	Лекции	1246	Общее
2888	1	nplus1.ru-blog-2017-04-17-silver-standard-russia.txt	Блоги	564	История
2889	1	78487.txt	Лекции	2063	Психология
2890	1	60696.txt	Лекции	1530	Общее
2891	2	company_ibm_blog_288987.txt	Блоги	495	Computer Science
2892	3	company_icover_blog_263550.txt	Блоги	1150	Биология
2893	1	66506.txt	Лекции	2196	История
2894	14	55416.txt	Лекции	2464	Физика
2895	1	9037.txt	Лекции	288	Биология
2896	1	9037.txt	Лекции	2241	Биология
2897	1	66877.txt	Лекции	1730	История
2899	4	45548.txt	Лекции	1525	Философия
2900	1	42424.txt	Лекции	871	История
2901	6	80962.txt	Лекции	1385	Математика
2902	4	77915.txt	Лекции	1221	Культура
2903	6	32759.txt	Лекции	1928	Культура
2904	8	company_mailru_blog_269380.txt	Блоги	623	Космос
2905	1	company_misis_blog_286740.txt	Блоги	1098	Физика
2906	3	51688.txt	Лекции	2418	Философия
2907	4	66838.txt	Лекции	2356	История
2908	4	33813.txt	Лекции	1325	Химия
2909	5	company_mailru_blog_243897.txt	Блоги	1066	Футурология
2910	3	2017_11_21_bayburin_.txt	Лекции	391	Общее
2911	2	company_ua-hosting_blog_252100.txt	Блоги	697	Технологии
2912	3	55327.txt	Лекции	1324	Психология
2913	1	company_mailru_blog_278070.txt	Блоги	1106	Физика
